1.000000000000000000e+00
9.293749928474426270e-01
9.687500000000000000e-01
9.468749761581420898e-01
9.474999904632568359e-01
8.962500095367431641e-01
9.337499737739562988e-01
8.331249952316284180e-01
8.331249952316284180e-01
7.868750095367431641e-01
7.406250238418579102e-01
7.843750119209289551e-01
7.562500238418579102e-01
8.100000023841857910e-01
9.406250119209289551e-01
1.000000000000000000e+00
