1.000000000000000000e+00
9.700000286102294922e-01
9.644444584846496582e-01
9.444444179534912109e-01
9.322222471237182617e-01
8.933333158493041992e-01
9.488888978958129883e-01
1.000000000000000000e+00
9.822221994400024414e-01
9.955555796623229980e-01
9.955555796623229980e-01
9.966666698455810547e-01
9.977777600288391113e-01
9.866666793823242188e-01
9.922222495079040527e-01
9.888888597488403320e-01
9.966666698455810547e-01
1.000000000000000000e+00
