3.857499999999999818e-01 6.749999999999997322e-03 3.500000000000000000e+00
4.059999999999999720e-01 4.974937185533096287e-03 3.250000000000000000e+00
3.767500000000000293e-01 6.749999999999999056e-03 3.000000000000000000e+00
3.947499999999999898e-01 7.830229881682911758e-03 2.750000000000000000e+00
4.442499999999999782e-01 3.436931771216874491e-03 2.500000000000000000e+00
4.149999999999999245e-01 1.850371707708594131e-17 2.250000000000000000e+00
                          
