0.5,-0.7610911499999999,3.976e-05
0.6,-0.8477329600000001,5.4789999999999995e-05
0.7,-0.91704425,6.578e-05
0.7999999999999999,-0.97233344,7.98e-05
0.8999999999999999,-1.0161691300000002,9.605e-05
0.9999999999999999,-1.05021778,0.00011353
1.0999999999999999,-1.0760446300000002,0.00013533
1.1999999999999997,-1.09441092,0.00017555
1.2999999999999998,-1.10507291,0.00022441
1.4,-1.1068094199999998,0.00031032
1.4999999999999998,-1.09995388,0.00034229
1.5999999999999996,-1.09156561,0.0003075
1.6999999999999997,-1.0836385499999999,0.00024457
1.7999999999999998,-1.0776434,0.00018757
1.8999999999999997,-1.07350843,0.00016501
1.9999999999999996,-1.06969956,0.00015513000000000001
3.0,-1.0557750399999999,0.00011098
4.0,-1.0522988999999998,9.772e-05
4.5,-1.05159633,9.452000000000001e-05
