0.35,1.97192908,0.10205845
0.40,2.06399270,0.08778440
0.45,2.30167302,0.11794372
0.48,2.43802890,0.11834692
0.50,63.72349671,0.00074869
0.55,63.74125905,0.00051922
2.00,63.77332978,5.094e-05
3.00,63.77238097,4.448e-05
4.00,63.76751116,3.94e-05
5.00,63.76793398,3.769e-05
6.00,63.7754501,3.466e-05
