0.5,0.29486139,2.181e-05
0.6,0.30119812,2.605e-05
0.7,0.30701637,3.005e-05
0.7999999999999999,0.31226044,3.458e-05
0.8999999999999999,0.31713847,4.206e-05
0.9999999999999999,0.32216298,5.134e-05
1.0999999999999999,0.3274726,6.756e-05
1.1999999999999997,0.33368136,9.981e-05
1.2999999999999998,0.34188345,0.00014532
1.4,0.35332217,0.00020731
1.4999999999999998,0.36784504,0.0002256
1.5999999999999996,0.38067919,0.00018349
1.6999999999999997,0.39076005,0.00012563
1.7999999999999998,0.39799035,8.251e-05
1.8999999999999997,0.40317717,6.152e-05
1.9999999999999996,0.40716315,5.354e-05
3.0,0.42013211,2.221e-05
4.0,0.42196522,1.771e-05
4.5,0.4222382,1.709e-05
