0.30,2.13950988,0.16165124
0.35,2.53568583,0.20199935
0.40,2.99040019,0.25691331
0.45,2.83628065,0.2233029
0.48,2.97564216,0.24020179
0.55,99.60210457,0.00042984
2.00,99.6392862,6.181e-05
3.00,99.63875595,5.004e-05
4.00,99.63614021,5.111e-05
5.00,99.64133657,5.543e-05
6.00,99.59104374,0.01234685
